"id","retweetId","Content","Original_post_content","frame","topic"
"1113486158938476544",1114041788195430400,"@glsbank @FridayForFuture #Evolutionsleugner
    https://t.co/WjN9u4vvzQ","Schüler*innen müssen mit Sanktionen rechnen, wenn sie auf die Straße gehen. Hier erhalten die Münchner Orga von #FridaysForFuture finanzielle Mittel, um im Falle von Sanktionen gezielt und persönlich unterstützen zu können. #ShareDichDrum @FridayForFuture
    
    https://t.co/EDrC9deNnw","","Legitimation von Demos"
"1113486158938476544",1115191965509984256,"@glsbank @FridayForFuture Bin mit 10€ gern dabei. Weiter so, liebe Schüler. So verdient man sich Respekt! <U+0001F44F><U+0001F3FB>.
    
    Auch aus solchen Gründenwie diese Spendenaktion wechsele ich gerade zur GLS Bank und kann das nur empfehlen.","Schüler*innen müssen mit Sanktionen rechnen, wenn sie auf die Straße gehen. Hier erhalten die Münchner Orga von #FridaysForFuture finanzielle Mittel, um im Falle von Sanktionen gezielt und persönlich unterstützen zu können. #ShareDichDrum @FridayForFuture
    
    https://t.co/EDrC9deNnw","","Legitimation von Demos"
"1113486158938476544",1114111094384222208,"@glsbank @TommyKrappweis @FridayForFuture Liebe junge Generation. Lasst Euch nicht entmutigen. Ihr macht alles richtig. Viele Menschen stehen hinter Euch. Ich befürworte Euren Einsatz. Ihr habt erkannt, dass gehandelt werden muss. Bleibt tapfer. https://t.co/uN3BwJauHv","Schüler*innen müssen mit Sanktionen rechnen, wenn sie auf die Straße gehen. Hier erhalten die Münchner Orga von #FridaysForFuture finanzielle Mittel, um im Falle von Sanktionen gezielt und persönlich unterstützen zu können. #ShareDichDrum @FridayForFuture
    
    https://t.co/EDrC9deNnw","","Legitimation von Demos"
"1113486158938476544",1113790413691858944,"@glsbank @FridayForFuture Wieso nicht gleich die 4 Tage-Woche für Schüler und Begrenzung der täglichen Anwesenheit von 9 - 12 Uhr. Darüberhinaus sollte jedem Schüler an 5 Tagen pro Monat das Recht auf Home-Office-Tage eingeräumt werden. Aktion für begleitetes Verblöden !","Schüler*innen müssen mit Sanktionen rechnen, wenn sie auf die Straße gehen. Hier erhalten die Münchner Orga von #FridaysForFuture finanzielle Mittel, um im Falle von Sanktionen gezielt und persönlich unterstützen zu können. #ShareDichDrum @FridayForFuture
    
    https://t.co/EDrC9deNnw","","Legitimation von Demos"
"1113486158938476544",1113776832560680960,"@glsbank @janboehm @FridayForFuture Bitte mal erklären: Wie kann ich als Erziehungsberechtigter während der Schulzeit sicherstellen das mein Kind in der Schule bleibt?
    Was soll an der Erziehung falsch sein wenn mein Kind sich für die Umwelt, in der es lebt, einsetzt?","Schüler*innen müssen mit Sanktionen rechnen, wenn sie auf die Straße gehen. Hier erhalten die Münchner Orga von #FridaysForFuture finanzielle Mittel, um im Falle von Sanktionen gezielt und persönlich unterstützen zu können. #ShareDichDrum @FridayForFuture
    
    https://t.co/EDrC9deNnw","","Legitimation von Demos"
"1113486158938476544",1113779426330853376,"@glsbank @FridayForFuture Ich stelle mit gerade vor wie Münchner Schüler während ihres Schule/Heimweges seeeehhhhhrrrrr langsam über die Straße gehen oder spontan ihre Schuhe binden müssen.
    Hätte sicher eineunübersebare Wirkung.","Schüler*innen müssen mit Sanktionen rechnen, wenn sie auf die Straße gehen. Hier erhalten die Münchner Orga von #FridaysForFuture finanzielle Mittel, um im Falle von Sanktionen gezielt und persönlich unterstützen zu können. #ShareDichDrum @FridayForFuture
    
    https://t.co/EDrC9deNnw","","Legitimation von Demos"
"1113486158938476544",1113833948621213696,"@DanielLuecking @FridayForFuture Danke","Schüler*innen müssen mit Sanktionen rechnen, wenn sie auf die Straße gehen. Hier erhalten die Münchner Orga von #FridaysForFuture finanzielle Mittel, um im Falle von Sanktionen gezielt und persönlich unterstützen zu können. #ShareDichDrum @FridayForFuture
    
    https://t.co/EDrC9deNnw","","Legitimation von Demos"
"1113526141271388160",1114784650822651904,"@houelle_beck @proBorderNation Klima - und Gender besoffen, damit lenkt man sehr schön von der millionenfachen Einwanderung fremder, gut alimentierter junger Männer ab","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113528248577789952,"@houelle_beck Klimanazis, alles Klimanazis.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113540924834045952,"@_ChrisMarkus Stimmt, hab ich auch gedacht. <U+0001F602>","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113539744955285504,"@houelle_beck @Zentralrat1 Wieder so ein #wirsindmehr Nazi Scheiß","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113528322531758080,"@houelle_beck Man Stelle sich vor die Kids von #Fridaysforfuture würden für die #identitaeren auf Straße gehen. Dann würde sich das ganze Theater sogar lohnen. Jemand sollte den Kids mal erklären was die Folgen des #Merkel Regimes sind.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113818107477409792,"@houelle_beck @nittom Ihr könnt wieder zur Schule gehen, Greta hat ihren Streik beendet!","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113880350512635904,"@houelle_beck Tja.....
    Nur GUTE DEUTSCHE™  tun in bedingungslosem Kadavergehorsam ALLES, was DER STAAT von ihnen verlangt.
    Das war beim Kaiser so, und auch beim Führer, und unter DER KANZLERIN™ ist es ebenso.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1114191065681137664,"@houelle_beck @friedhelmneuma2 Stimmt! Ist mir auch schon aufgefallen <U+0001F914>","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113554792612335616,"@houelle_beck Ja. Schon länger. Wieso sollten Moslems sich auch für die Umwelt interessieren?  Ziel ist das Paradies durch ständiges Allah gefallen wollen. Da ist keine Zeit zum CO2 zählen.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113533136367964160,"@houelle_beck Hat DDR-#Kahane schon alle #FridaysForFuture-Videos daraufhin ausgewertet, ob jemand #Zöpfe hatte? Nicht, dass die naiven Jünger der #Gretelsekte noch von rechtsradikalen deutschen Zopfmädchen unterwandert werden.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113532316247363584,"@houelle_beck Und Zöpfe!!!","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113569645167030272,"@houelle_beck Multikulti ist damit beschäftigt im tiefergelegten 3er vorm Mäckes was gegens Klima zu tun. 
    Die sind einfach nicht die richtige Zielgruppe.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113677551354961920,"@houelle_beck @UrsulaNeumann16 Der blick war gut, ich brauch ne brille !","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113529900349186048,"@houelle_beck Die Klassenkamerden sind derweil bei der Hochzeit des Cousins mit SUV und Porsche.....
    (ok, das war polemisch, aber der Witz lag in der Luft<U+0001F601>).","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113541317093621760,"Und jetzt Mal so im Kontrast dazu:
    
    https://t.co/QREBQqJh9s","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113746517498707968,"@1S3GR1M @houelle_beck Muss man verstehen, die mögen es lieber wärmer. Deshalb cruisen die auch lieber und häufig mit ihren aufgemotzten aber älteren 3er oder Mercedes durch die Stadt.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113704526538846208,"@houelle_beck @AAM19AAM Bitte streikt doch mal in China oder Russland, dann ist ganz schnell Ruhe","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1114785128449028096,"@AxelStoll88 @houelle_beck @LinkeWitzfigur Die dürfen so ziemlich alles, ihren Dreck da lassen und noch mehr","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113477615824855040,"Ümminger See in Bochum. Frühling im Kalifat NRW. Das ""deutsche Leben"" erwacht aus dem Winterschlaf. https://t.co/YL87UJVXvE","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113668682247548928,"@houelle_beck @Lursa2000 Stimmt!","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113577837523554304,"@houelle_beck @LinkeWitzfigur Um es mit Gossensprache zum Ausdruck zu bringen: „die Molukken schweren sich einen Dreck um das Klima“","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113668589901500416,"@houelle_beck @GogolLafit Das amüsiert mich an solchen Demos auch immer.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113762880925646848,"@houelle_beck Jetzt nur noch für das RICHTIGE demonstrieren - dann stimmt der Rhythmus.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113617560640139264,"@houelle_beck @Atomreisfleisch Weiß sind sie, könnten aber auch russische Bots sein.","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113551198592937984,"@houelle_beck @Zentralrat1 Durch gezielte Ablenkung von wichtigen Dingen....es gibt doch kurzfristig, mittelfristig, langfristig zu lösende Probleme....","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1111681744007245824,"Wie lange wir noch streiken? Das hat die #Bundesregierung selbst in der Hand:
    If you ceep the climate cool, we will go to school. 
    #FridaysForFuture #Klimastreik 
    
    <U+0001F4F8>: @westneranna https://t.co/ezORcqPghQ","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113574119772237824,"@houelle_beck @Zentralrat1 Interessant. Was machen die weniger weißen in der Zeit, die ja an den meisten Schulen in der Mehrheit sind?","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113526141271388160",1113561931258974208,"@houelle_beck Zu meiner Zeit lehrten Pauker nach der Regel Kinder das Leben zu erklären. Nicht Ideologien Linker ohne nachzudenken zu übernehmen!","Ist euch schon Mal aufgefallen, dass man bei den #Fridaysforfuture -Demos fast nur kalkweiße Kartoffeldeutsch*innen sieht?
    Nix mit Multikulti.
    Ich sehe auch keine Kopftücher. 
    Sieht richtig ""völkisch"" aus. https://t.co/aHRBeUhagS","","Artefakt"
"1113691026454138880",1113801178800848896,"@FutureFridaysAC @FridayForFuture @StrikeClimate Aber da ist doch schulfrei <U+0001F929><U+0001F929><U+0001F92A>","*Breaking News*
    Am 21.6. findet in #Aachen eine internationale zentrale Demo von @FridayForFuture und @StrikeClimate statt! 
    Weitere Infos werden folgen!
    
    #fridaysforfuture #SchoolStrike4Climate #climatejusticewithoutborders https://t.co/ZQW4ZWeMNZ","Diagnostic","Zukunft der Kinder"
"1113735121453166592",1113739529461075968,"@Volksverpetzer VW hat mit dem lupo ein spritsparendes Auto auf den Markt gebracht. Ich habe ihn mir im Jahr 2000 für ein WE bei Sixt gemietet, nach 218 km habe ich für 8,40DM getankt. Der niedrige Verbrauch hat mich so überrascht, dass ich mir das gemerkt habe.","""Die Kinder sollen zur Schule gehen, wir 'Profis' machen das schon""
    
    #FridaysForFuture https://t.co/8EV3VlNJyz","","Artefakt"
"1113735121453166592",1113739692762116096,"@Volksverpetzer Aber der Kunde wollte den Wagen letzten Endes nicht.","""Die Kinder sollen zur Schule gehen, wir 'Profis' machen das schon""
    
    #FridaysForFuture https://t.co/8EV3VlNJyz","","Artefakt"
"1113737690875404288",1113843910466572288,"@Volksverpetzer @Gegen_die_AfD Geniales Video! <U+0001F44D><U+270C><U+FE0F>","Fail: Wenn jemand zur Schule gehen sollte, dann ist es die #AfD. Bei einer #FridaysForFuture-Demo wollte sie die Schüler mit einem selbstgemachten Klimaquiz belügen. Die Professoren #HaraldLesch &amp; Stefan Rahmstorf zerlegen das ""Quiz"". https://t.co/bmsKzbPTv7 @Gegen_die_AfD #Greta","","Fridays For Future auf politischer Agenda"
"1113775727336415232",1113778788557578240,"@Buddhaah @dpa_lsw via @dpa_lsw heißt Quelle: @dpa_lsw .","Themen wie #Klimaschutz
    und die Verbesserung der Gesundheit stünden „nicht im Widerspruch zum
    heutigen Verbrenner – weder Benzin noch Diesel“, sagte der
    Betriebsratsvorsitzende von Bosch Bamberg. via @dpa_lsw 
    
    Was machen die denen bei Bosch ins Essen? <U+0001F914> 
    #FridaysforFuture","Diagnostic","Fliegen ist klimaschädlich"
"1113775727336415232",1113778081238605824,"@ZoePionierin @dpa_lsw Stört doch nicht wenn hier und da mal ein verbrenner im museum steht oder am wochenende auf oldtimertreffen fährt? Denke das hat er wohl gemeint :)","Themen wie #Klimaschutz
    und die Verbesserung der Gesundheit stünden „nicht im Widerspruch zum
    heutigen Verbrenner – weder Benzin noch Diesel“, sagte der
    Betriebsratsvorsitzende von Bosch Bamberg. via @dpa_lsw 
    
    Was machen die denen bei Bosch ins Essen? <U+0001F914> 
    #FridaysforFuture","Diagnostic","Fliegen ist klimaschädlich"
"1113775727336415232",1113777121493770240,"@ZoePionierin @dpa_lsw Quelle ?","Themen wie #Klimaschutz
    und die Verbesserung der Gesundheit stünden „nicht im Widerspruch zum
    heutigen Verbrenner – weder Benzin noch Diesel“, sagte der
    Betriebsratsvorsitzende von Bosch Bamberg. via @dpa_lsw 
    
    Was machen die denen bei Bosch ins Essen? <U+0001F914> 
    #FridaysforFuture","Diagnostic","Fliegen ist klimaschädlich"
"1113775727336415232",1113874239340392448,"@ZoePionierin @dpa_lsw Naja, Bamberg ist halt ein großes Werk was hauptsächlich vom Verbrenner abhängig ist. Da sehen viele ihre Felle davonschwimmen und betreiben deshalb eine Art “greenwashing” der alten Technik.","Themen wie #Klimaschutz
    und die Verbesserung der Gesundheit stünden „nicht im Widerspruch zum
    heutigen Verbrenner – weder Benzin noch Diesel“, sagte der
    Betriebsratsvorsitzende von Bosch Bamberg. via @dpa_lsw 
    
    Was machen die denen bei Bosch ins Essen? <U+0001F914> 
    #FridaysforFuture","Diagnostic","Fliegen ist klimaschädlich"
"1113775727336415232",1113800317232087040,"@ZoePionierin @dpa_lsw Und sind das nicht die , die mit an der Software rum manipuliert haben.!? Die brauchen keine Drogen , die sind so.","Themen wie #Klimaschutz
    und die Verbesserung der Gesundheit stünden „nicht im Widerspruch zum
    heutigen Verbrenner – weder Benzin noch Diesel“, sagte der
    Betriebsratsvorsitzende von Bosch Bamberg. via @dpa_lsw 
    
    Was machen die denen bei Bosch ins Essen? <U+0001F914> 
    #FridaysforFuture","Diagnostic","Fliegen ist klimaschädlich"
"1113775727336415232",1113812624653701120,"@ZoePionierin @dpa_lsw Heißt das nicht passender Weise ""geraucht""?","Themen wie #Klimaschutz
    und die Verbesserung der Gesundheit stünden „nicht im Widerspruch zum
    heutigen Verbrenner – weder Benzin noch Diesel“, sagte der
    Betriebsratsvorsitzende von Bosch Bamberg. via @dpa_lsw 
    
    Was machen die denen bei Bosch ins Essen? <U+0001F914> 
    #FridaysforFuture","Diagnostic","Fliegen ist klimaschädlich"
"1113818507928584192",1114032207633506304,"@JTrittin @zeitonline tief konservativ und schon superspiessig geworden ist und immer mehr die Freiheiten der heutigen Menschen einschraenkt und lieber einen Law and Order Staat fordert und foerdert. Wenn man sich die neuen Gesetze anschaut, z.B. Polizeigesetz, dann sind doch die sogenannten 68iger","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1113837079522369536,"@Axolotlstomper @JTrittin @zeitonline Dieses Gesülze, daß #FridaysForFuture von irgendwem instrumentalisiert sein muss kommt nur von Leuten, die sich nicht vorstellen können, daß junge Menschen auch eigenständig denken und handeln können!
    
    Weil sie selbst es nie gekonnt haben!
    
    Aber nicht alle sind so dumpf wie ihr!","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1113857325897584640,"@JTrittin @zeitonline Das trifft aber nicht auf eure Partei zu.","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1114031575073738752,"@JTrittin @zeitonline Ich glaube, dass das neue Akzepetieren der Proteste einfach politisches Kalkuel hat und man einfach die Sache aussitzt bis die Demonstartionen sich totlaufen. Man sieht doch auch, was aus den Gruenen geworden ist oder wie die so freiheitlich eingestellte 68 Generation heutzutage","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1114032785549930496,"@JTrittin @zeitonline schlimmer und reaktionaerer als es die alten Politiker waren. Soviel Freiheit wie unter der neuen Politikergeneration habenwir doch seit Hitler nicht mehr verloren und so komplett und permanent waren wir nicht mal unter der Gestapo oder der Stasi ueberwacht. Und das sind zum","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1113819208771670016,"@JTrittin @zeitonline D'accord <U+0001F44D><U+0001F3FB>","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1114249893248425984,"@HHawkeye24 @JTrittin @zeitonline Kurze und nicht vollständige Aufzählung:
    1. Mit mehreren Gesetzen die Energiewende begonnen: 
    a) Erneuerbare Energien-G (EEG)
    b) AtomausstiegsG
    c) ÖkosteuerG
    2. Reform BundesnaturschutzG
    3. Reform ChemikalienG
    4. Verschärfung der CO2-Minderungsziele in der EU","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1113821202290814976,"@JTrittin @zeitonline Haben Sie den Kids auch versprochen, dass die Energiewende nur eine Kugel Eis im Monat mehr kostet?","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1114140429291798528,"@JTrittin @MSchroeren @zeitonline Was genau haben Sie eigentlich für den Klimaschutz als Umweltminister getan?
    Ich meine ohne Dosenpfand?
    Wenn das das Ergebnis der Begarrlichkeit ist, gute Nacht.","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1114033649475825664,"@JTrittin @zeitonline Grossteil Leute, die die 68iger miterlebt haben und selber von Freiheit, Menschen-und Buergerechten und Demokratie geschwaermt haben. Dazu kommt inzwischen sogar die Generation die in Freiheit und liberalen Verhaeltnissen aufwuchs und die heute sich willfaehrig als nur noch","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1113858187571101696,"@JTrittin @zeitonline Die darf man nicht wählen, weil sie von der Farbe grün gerne in die Farbe rot wechseln möchte, denn schwarz ist ja keine Farbe.","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
"1113818507928584192",1114034149407580160,"@JTrittin @zeitonline profitgeil und schon sehr antidemokratisch gebaehrdet. Vorallem interessiert es sie nicht, was eigentlich aus unserem Planeten wird, solange man noch Profit aus allem ziehen kann ist alles andere nebensachlich.","Mit @zeitonline sprach ich über Unterschiede und Gemeinsamkeiten der 68er-Bewegung und #FridaysForFuture. Meine Erfahrung: Bleibe hartnäckig! Nur Zähigkeit und Ausdauer können dazu führen, dass es einen neuen Konsens gibt #Klimastreik #Energiewende https://t.co/65NbFTvwkw","Motivational","Nicht wütend genug"
